changed,reason,original,corrected,best_candidate,confidence,edit_distance,sequence_similarity,edit_similarity,phonetic_light_similarity,frequency,context_score,repeat_bonus,margin,candidate_count,row_index,sample_id,whisper_raw,character_corrected
False,no_candidate,reportant's,reportant's,,0.0,,,,,,,,,,2323,torgo_006895,they have to examine every part of the reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant,they have to examine every part of the reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant
False,no_candidate,reportant's,reportant's,,0.0,,,,,,,,,,2323,torgo_006895,they have to examine every part of the reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant,they have to examine every part of the reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant
False,no_candidate,reportant's,reportant's,,0.0,,,,,,,,,,2323,torgo_006895,they have to examine every part of the reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant,they have to examine every part of the reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant
False,no_candidate,reportant's,reportant's,,0.0,,,,,,,,,,2323,torgo_006895,they have to examine every part of the reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant,they have to examine every part of the reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant
False,no_candidate,reportant's,reportant's,,0.0,,,,,,,,,,2323,torgo_006895,they have to examine every part of the reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant,they have to examine every part of the reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant
False,no_candidate,reportant's,reportant's,,0.0,,,,,,,,,,2323,torgo_006895,they have to examine every part of the reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant,they have to examine every part of the reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant
False,no_candidate,reportant's,reportant's,,0.0,,,,,,,,,,2323,torgo_006895,they have to examine every part of the reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant,they have to examine every part of the reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant
False,no_candidate,reportant's,reportant's,,0.0,,,,,,,,,,2323,torgo_006895,they have to examine every part of the reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant,they have to examine every part of the reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant
False,no_candidate,reportant,reportant,,0.0,,,,,,,,,,2323,torgo_006895,they have to examine every part of the reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant,they have to examine every part of the reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant's reportant
False,no_candidate,throw,throw,,0.0,,,,,,,,,,2324,torgo_006896,throw,throw
False,no_candidate,journey,journey,,0.0,,,,,,,,,,2325,torgo_006897,as the journey became a rather proud thing,as the journey became a rather proud thing
False,rejected_low_confidence,thing,thing,things,0.7602361553572735,1.0,0.9090909090909091,0.8333333333333334,0.9166666666666666,17.0,0.0,0.0,0.05706174618688875,2.0,2325,torgo_006897,as the journey became a rather proud thing,as the journey became a rather proud thing
False,rejected_low_confidence,furthered,furthered,further,0.7386646260835663,2.0,0.875,0.7777777777777778,0.8818181818181818,14.0,0.5,0.0,0.7386646260835663,1.0,2327,torgo_006899,he furthered to perform a grand and practical job for experimental expertise,he furthered to perform a grand and practical job for experimental expertise
False,no_candidate,perform,perform,,0.0,,,,,,,,,,2327,torgo_006899,he furthered to perform a grand and practical job for experimental expertise,he furthered to perform a grand and practical job for experimental expertise
False,no_candidate,grand,grand,,0.0,,,,,,,,,,2327,torgo_006899,he furthered to perform a grand and practical job for experimental expertise,he furthered to perform a grand and practical job for experimental expertise
False,no_candidate,expertise,expertise,,0.0,,,,,,,,,,2327,torgo_006899,he furthered to perform a grand and practical job for experimental expertise,he furthered to perform a grand and practical job for experimental expertise
False,no_candidate,shortens,shortens,,0.0,,,,,,,,,,2329,torgo_006901,shortens,shortens
False,rejected_low_confidence,midget,midget,gadget,0.5958043371754553,2.0,0.6666666666666666,0.6666666666666667,0.6875,17.0,0.0,0.0,0.5958043371754553,1.0,2331,torgo_006903,the midget is always as bright as the rain,the midget is always as bright as the rain
False,no_candidate,declare,declare,,0.0,,,,,,,,,,2332,torgo_006904,i declare,i declare
False,no_candidate,romanian,romanian,,0.0,,,,,,,,,,2334,torgo_006906,a romanian jpg game often takes place for theamee,a romanian jpg game often takes place for theamee
False,no_candidate,theamee,theamee,,0.0,,,,,,,,,,2334,torgo_006906,a romanian jpg game often takes place for theamee,a romanian jpg game often takes place for theamee
False,no_candidate,cube,cube,,0.0,,,,,,,,,,2335,torgo_006907,cube pig,cube pig
False,no_candidate,inability,inability,,0.0,,,,,,,,,,2337,torgo_006909,nothing has been done yet to take advantage of the inability to understand,nothing has been done yet to take advantage of the inability to understand
False,no_candidate,understand,understand,,0.0,,,,,,,,,,2337,torgo_006909,nothing has been done yet to take advantage of the inability to understand,nothing has been done yet to take advantage of the inability to understand
False,no_candidate,vehicle,vehicle,,0.0,,,,,,,,,,2338,torgo_006910,vehicle,vehicle
False,no_candidate,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,,0.0,,,,,,,,,,2339,torgo_006911,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
False,rejected_low_confidence,pruity,pruity,fruit,0.6465249329147755,2.0,0.7272727272727273,0.6666666666666667,0.6785714285714286,13.0,1.0,0.0,0.008267190411057501,2.0,2342,torgo_006914,pruity,pruity
False,no_candidate,atech,atech,,0.0,,,,,,,,,,2343,torgo_006915,atech,atech
False,no_candidate,mrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxm,mrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxm,,0.0,,,,,,,,,,2344,torgo_006916,mrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxm,mrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxmrxm
False,rejected_low_confidence,tears,tears,tear,0.7810748858715125,1.0,0.8888888888888888,0.8,0.8500000000000001,38.0,1.0,0.0,0.05133333333333323,2.0,2349,torgo_006921,tears,tears
False,rejected_low_confidence,jorn,jorn,horn,0.6870772946873926,1.0,0.75,0.75,0.75,23.0,0.5,0.0,0.0010151327315457426,4.0,2350,torgo_006922,jorn jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr,jorn jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr jr
False,rejected_low_confidence,filled,filled,fill,0.6420631840523268,2.0,0.8,0.6666666666666667,0.7666666666666667,30.0,0.0,0.0,0.00425998700315422,5.0,2352,torgo_006924,when all is filled you are forced,when all is filled you are forced
False,rejected_low_confidence,forced,forced,force,0.7721096439835136,1.0,0.9090909090909091,0.8333333333333334,0.8928571428571428,10.0,0.5,0.0,0.7721096439835136,1.0,2352,torgo_006924,when all is filled you are forced,when all is filled you are forced
False,rejected_low_confidence,fairer,fairer,fair,0.6940543371754554,2.0,0.8,0.6666666666666667,0.95,17.0,1.0,0.0,0.05101871876981001,2.0,2353,torgo_006925,fairer,fairer
False,rejected_low_confidence,titty,titty,witty,0.7069244091703847,1.0,0.8,0.8,0.8500000000000001,12.0,0.0,0.0,0.7069244091703847,1.0,2354,torgo_006926,you wore warm titty wedded over a long coat of woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen,you wore warm titty wedded over a long coat of woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen
False,rejected_low_confidence,wedded,wedded,weed,0.6590543371754554,2.0,0.8,0.6666666666666667,1.0,17.0,0.0,0.0,0.06304126256107823,3.0,2354,torgo_006926,you wore warm titty wedded over a long coat of woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen,you wore warm titty wedded over a long coat of woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen woolen
False,rejected_low_confidence,frog,frog,from,0.6696806361193917,1.0,0.75,0.75,0.75,29.0,0.0,0.0,0.6696806361193917,1.0,2358,torgo_006930,frog droves,frog droves
False,rejected_low_confidence,droves,droves,roses,0.6055810729511,2.0,0.7272727272727273,0.6666666666666667,0.75,6.0,0.0,0.0,0.0047209639727020525,2.0,2358,torgo_006930,frog droves,frog droves
False,rejected_low_confidence,orderly,orderly,order,0.6571696327879217,2.0,0.8333333333333334,0.7142857142857143,0.8125,4.0,0.0,0.0,0.013395919144181145,2.0,2361,torgo_006933,orderly,orderly
False,no_candidate,parperexerror,parperexerror,,0.0,,,,,,,,,,2365,torgo_006937,parperexerror,parperexerror
False,no_candidate,march,march,,0.0,,,,,,,,,,2367,torgo_006939,march,march
False,no_candidate,adequately,adequately,,0.0,,,,,,,,,,2368,torgo_006940,i adequately help our company do it,i adequately help our company do it
False,rejected_low_confidence,tabbed,tabbed,table,0.6416555635238526,2.0,0.7272727272727273,0.6666666666666667,0.75,4.0,1.0,0.0,0.059561226859048966,2.0,2370,torgo_006942,tabbed,tabbed
False,rejected_low_confidence,trap,trap,tap,0.7185314290820803,1.0,0.8571428571428571,0.75,0.8500000000000001,2.0,1.0,0.0,0.06289714234649124,2.0,2372,torgo_006944,trap,trap
False,rejected_low_confidence,weather,weather,water,0.7032362923772261,2.0,0.8333333333333334,0.7142857142857143,0.8428571428571427,35.0,0.5,0.0,0.05530364144859956,3.0,2373,torgo_006945,the fog can change the weather,the fog can change the weather
False,no_candidate,reaching,reaching,,0.0,,,,,,,,,,2375,torgo_006947,reaching,reaching
True,accepted,formulae,formula,,0.8278529805989561,1.0,0.9333333333333333,0.875,0.9642857142857143,12.0,1.0,0.0,0.8278529805989561,1.0,2378,torgo_006950,before nothing is expected of you every formulae,before nothing is expected of you every formula
False,rejected_low_confidence,dard,dard,dark,0.7163200723247747,1.0,0.75,0.75,0.75,52.0,1.0,0.0,0.016395663154390117,6.0,2379,torgo_006951,dard,dard
False,rejected_low_confidence,merely,merely,mere,0.6311223355121781,2.0,0.8,0.6666666666666667,0.75,13.0,0.0,0.0,0.6311223355121781,1.0,2381,torgo_006953,the beauty of art merely takes every inch of me,the beauty of art merely takes every inch of me
False,no_candidate,inch,inch,,0.0,,,,,,,,,,2381,torgo_006953,the beauty of art merely takes every inch of me,the beauty of art merely takes every inch of me
False,no_candidate,bored,bored,,0.0,,,,,,,,,,2382,torgo_006954,bored,bored
False,rejected_low_confidence,support,support,sport,0.7187339329799085,2.0,0.8333333333333334,0.7142857142857143,0.9166666666666666,12.0,1.0,0.0,0.7187339329799085,1.0,2384,torgo_006956,support,support
False,no_candidate,velvet,velvet,,0.0,,,,,,,,,,2385,torgo_006957,a velvet is early for you,a velvet is early for you
False,rejected_low_confidence,elated,elated,relaxed,0.6323176696876966,2.0,0.7692307692307693,0.7142857142857143,0.6785714285714286,6.0,0.0,0.0,0.01736158712151603,4.0,2388,torgo_006960,i have elated my power arm,i have elated my power arm
False,rejected_low_confidence,power,power,lower,0.6977890021788448,1.0,0.8,0.8,0.75,13.0,0.0,0.0,0.6977890021788448,1.0,2388,torgo_006960,i have elated my power arm,i have elated my power arm
False,no_candidate,thelves,thelves,,0.0,,,,,,,,,,2391,torgo_006963,thelves,thelves
False,no_candidate,ratteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatte,ratteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatte,,0.0,,,,,,,,,,2392,torgo_006964,ratteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatte,ratteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatteatte
False,rejected_low_confidence,speed,speed,seed,0.7749140991858401,1.0,0.8888888888888888,0.8,0.8500000000000001,22.0,1.0,0.0,0.7749140991858401,1.0,2394,torgo_006966,speed,speed
False,rejected_low_confidence,shard,shard,hard,0.7575692574771775,1.0,0.8888888888888888,0.8,0.8928571428571428,19.0,0.5,0.0,0.010895872682674557,2.0,2396,torgo_006968,shard,shard
False,no_candidate,treating,treating,,0.0,,,,,,,,,,2399,torgo_006971,treating,treating
False,rejected_low_confidence,days,days,day,0.716392015635912,1.0,0.8571428571428571,0.75,0.8500000000000001,76.0,0.0,0.0,0.0654881551615848,2.0,2400,torgo_006972,two days left as he tried to end his life,two days left as he tried to end his life
False,rejected_low_confidence,pliers,pliers,players,0.6532717768510392,2.0,0.7692307692307693,0.7142857142857143,0.7916666666666666,15.0,0.0,0.0,0.03203458304337847,2.0,2401,torgo_006973,a roll of pliers lay near the wall,a roll of pliers lay near the wall
False,rejected_low_confidence,seedling,seedling,feeling,0.6757210038421219,2.0,0.8,0.75,0.75,17.0,0.0,0.0,0.6757210038421219,1.0,2406,torgo_006978,seedling,seedling
False,rejected_low_confidence,reads,reads,read,0.782744395713987,1.0,0.8888888888888888,0.8,0.8500000000000001,44.0,1.0,0.0,0.09696762006892246,2.0,2410,torgo_006982,reads,reads
False,rejected_low_confidence,badd,badd,bad,0.7621933464316623,1.0,0.8571428571428571,0.75,1.0,34.0,1.0,0.0,0.03748848313651654,2.0,2413,torgo_006985,badd,badd
False,rejected_low_confidence,wing,wing,win,0.7422950515667925,1.0,0.8571428571428571,0.75,0.8500000000000001,22.0,1.0,0.0,0.009751594777360317,4.0,2414,torgo_006986,he was a good wing for us,he was a good wing for us
False,rejected_low_confidence,sheell,sheell,shell,0.7921494382507408,1.0,0.9090909090909091,0.8333333333333334,0.9166666666666666,8.0,1.0,0.0,0.10971585271807716,8.0,2416,torgo_006988,sheell,sheell
False,rejected_low_confidence,easily,easily,hastily,0.6879326509286265,2.0,0.7692307692307693,0.7142857142857143,0.7625,12.0,1.0,0.0,0.04887831375317109,5.0,2417,torgo_006989,he wrapped the package easily,he wrapped the package easily
False,rejected_low_confidence,reveal,reveal,several,0.6656775465712317,2.0,0.7692307692307693,0.7142857142857143,0.6785714285714286,21.0,0.5,0.0,0.026623209395776226,2.0,2420,torgo_006992,reveal yourself to the truth,reveal yourself to the truth
False,no_candidate,truth,truth,,0.0,,,,,,,,,,2420,torgo_006992,reveal yourself to the truth,reveal yourself to the truth
False,rejected_low_confidence,shorten,shorten,short,0.7016170632633791,2.0,0.8333333333333334,0.7142857142857143,0.8333333333333333,33.0,0.5,0.0,0.03040706275272731,2.0,2421,torgo_006993,shorten your arm as hard as you can,shorten your arm as hard as you can
False,rejected_low_confidence,merge,merge,mere,0.769122335512178,1.0,0.8888888888888888,0.8,0.8500000000000001,13.0,1.0,0.0,0.769122335512178,1.0,2422,torgo_006994,merge,merge
False,rejected_low_confidence,reads,reads,read,0.782744395713987,1.0,0.8888888888888888,0.8,0.8500000000000001,44.0,1.0,0.0,0.09696762006892246,2.0,2425,torgo_006997,reads,reads
False,no_candidate,zitzzitzzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitz,zitzzitzzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitz,,0.0,,,,,,,,,,2426,torgo_006998,zitzzitzzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitz,zitzzitzzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitzitz
False,rejected_low_confidence,create,create,creature,0.7192457147963661,2.0,0.8571428571428571,0.75,0.8571428571428571,2.0,1.0,0.0,0.04019137762091063,4.0,2427,torgo_006999,create,create
False,no_candidate,briarred,briarred,,0.0,,,,,,,,,,2431,torgo_007003,briarred,briarred
False,rejected_low_confidence,decker,decker,deer,0.6733874890139893,2.0,0.8,0.6666666666666667,0.75,16.0,1.0,0.0,0.04566986894506664,4.0,2432,torgo_007004,decker,decker
False,no_candidate,knead,knead,,0.0,,,,,,,,,,2436,torgo_007008,knead,knead
False,no_candidate,roar,roar,,0.0,,,,,,,,,,2440,torgo_007012,roar,roar
False,rejected_low_confidence,shade,shade,share,0.740721003842122,1.0,0.8,0.8,0.75,17.0,1.0,0.0,0.02090386047432735,2.0,2442,torgo_007014,shade,shade
False,rejected_low_confidence,weasel,weasel,ease,0.6608874890139893,2.0,0.8,0.6666666666666667,0.625,16.0,1.0,0.0,0.039231925490136765,2.0,2456,torgo_007028,weasel,weasel
False,no_candidate,hours,hours,,0.0,,,,,,,,,,2464,torgo_007036,we gathered hours on the beach,we gathered hours on the beach
False,rejected_low_confidence,gaddle,gaddle,saddle,0.7444838100344613,1.0,0.8333333333333334,0.8333333333333334,0.75,2.0,1.0,0.0,0.10282824651060873,4.0,2469,torgo_007041,gaddle,gaddle
False,no_candidate,payee,payee,,0.0,,,,,,,,,,2471,torgo_007043,payee,payee
False,rejected_low_confidence,origins,origins,original,0.657495714796366,2.0,0.8,0.75,0.7767857142857143,2.0,0.0,0.0,0.657495714796366,1.0,2472,torgo_007044,origins,origins
False,no_candidate,boilers,boilers,,0.0,,,,,,,,,,2474,torgo_007046,boilers bigger with coir in the later years,boilers bigger with coir in the later years
False,rejected_low_confidence,bigger,bigger,higher,0.59964190629386,2.0,0.6666666666666666,0.6666666666666667,0.6785714285714286,26.0,0.0,0.0,0.0033331281112123357,5.0,2474,torgo_007046,boilers bigger with coir in the later years,boilers bigger with coir in the later years
False,no_candidate,coir,coir,,0.0,,,,,,,,,,2474,torgo_007046,boilers bigger with coir in the later years,boilers bigger with coir in the later years
False,rejected_low_confidence,bike,bike,mike,0.6874244091703846,1.0,0.75,0.75,0.625,12.0,1.0,0.0,0.017107265802590033,3.0,2475,torgo_007047,bike,bike
False,rejected_low_confidence,sear,sear,shear,0.769122335512178,1.0,0.8888888888888888,0.8,0.8500000000000001,13.0,1.0,0.0,0.04348364062750765,11.0,2480,torgo_007052,sear,sear
False,rejected_low_confidence,greyed,greyed,grey,0.6386325827118451,2.0,0.8,0.6666666666666667,0.8095238095238094,15.0,0.0,0.0,0.6386325827118451,1.0,2486,torgo_007058,are your greyed eyes or lower than nancy's,are your greyed eyes or lower than nancy's
False,rejected_low_confidence,weeped,weeped,weed,0.6790543371754555,2.0,0.8,0.6666666666666667,0.8,17.0,1.0,0.0,0.005745558992807598,5.0,2488,torgo_007060,weeped,weeped
False,rejected_low_confidence,tree,tree,three,0.7861006865592578,1.0,0.8888888888888888,0.8,0.8500000000000001,59.0,1.0,0.0,0.7861006865592578,1.0,2489,torgo_007061,tree,tree
False,rejected_low_confidence,stay,stay,slay,0.6623468684261307,1.0,0.75,0.75,0.75,15.0,0.0,0.0,0.0024224592557461344,2.0,2491,torgo_007063,i feel i can stay this weekend,i feel i can stay this weekend
False,rejected_low_confidence,sewered,sewered,seemed,0.6283921602604492,2.0,0.7692307692307693,0.7142857142857143,0.6785714285714286,4.0,0.0,0.0,0.6283921602604492,1.0,2495,torgo_007067,sewered,sewered
False,no_candidate,charity,charity,,0.0,,,,,,,,,,2497,torgo_007069,charity,charity
False,no_candidate,babb,babb,,0.0,,,,,,,,,,2504,torgo_007076,babb,babb
False,rejected_low_confidence,tribe,tribe,tribes,0.7369513425019938,1.0,0.9090909090909091,0.8333333333333334,0.8928571428571428,2.0,0.0,0.0,0.7369513425019938,1.0,2508,torgo_007080,tribe,tribe
False,rejected_low_confidence,baby,baby,bay,0.7063485724498749,1.0,0.8571428571428571,0.75,1.0,8.0,0.0,0.0,0.7063485724498749,1.0,2512,torgo_007084,their baby don't want to eat the food,their baby don't want to eat the food
False,rejected_low_confidence,horse,horse,house,0.7280621619558472,1.0,0.8,0.8,0.8,21.0,0.5,0.0,0.03835987688353515,2.0,2515,torgo_007087,there was one guy to guard the horse,there was one guy to guard the horse
False,rejected_low_confidence,shard,shard,hard,0.7575692574771775,1.0,0.8888888888888888,0.8,0.8928571428571428,19.0,0.5,0.0,0.010895872682674557,2.0,2516,torgo_007088,shard,shard
False,rejected_low_confidence,missile,missile,massive,0.6161419557124226,2.0,0.7142857142857143,0.7142857142857143,0.6666666666666666,5.0,0.0,0.0,0.6161419557124226,1.0,2517,torgo_007089,missile yellow gingham apron,missile yellow gingham apron
False,rejected_low_confidence,apron,apron,aprons,0.7957281181470583,1.0,0.9090909090909091,0.8333333333333334,0.8928571428571428,14.0,1.0,0.0,0.7957281181470583,1.0,2517,torgo_007089,missile yellow gingham apron,missile yellow gingham apron
False,rejected_low_confidence,thrower,thrower,shower,0.6675472439370865,2.0,0.7692307692307693,0.7142857142857143,0.75,13.0,0.5,0.0,0.6675472439370865,1.0,2518,torgo_007090,thrower,thrower
False,rejected_low_confidence,rape,rape,grape,0.7511504767011279,1.0,0.8888888888888888,0.8,0.8500000000000001,2.0,1.0,0.0,0.03273390591453018,8.0,2519,torgo_007091,rape,rape
False,rejected_low_confidence,shape,shape,share,0.740721003842122,1.0,0.8,0.8,0.75,17.0,1.0,0.0,0.740721003842122,1.0,2520,torgo_007092,shape,shape
False,rejected_low_confidence,groups,groups,group,0.7957281181470583,1.0,0.9090909090909091,0.8333333333333334,0.8928571428571428,14.0,1.0,0.0,0.15824647261476144,2.0,2522,torgo_007094,groups,groups
False,rejected_low_confidence,nodd,nodd,nod,0.746348572449875,1.0,0.8571428571428571,0.75,1.0,8.0,1.0,0.0,0.06973042626126191,2.0,2530,torgo_007102,nodd,nodd
False,rejected_low_confidence,date,date,ate,0.718455838252465,1.0,0.8571428571428571,0.75,0.75,38.0,0.5,0.0,0.04723483441034304,4.0,2534,torgo_007106,date was easy for us,date was easy for us
False,rejected_low_confidence,gore,gore,more,0.6829045701446239,1.0,0.75,0.75,0.625,48.0,0.5,0.0,0.02270228507231198,4.0,2537,torgo_007109,spring gore,spring gore
False,rejected_low_confidence,nising,nising,sing,0.6519200010213035,2.0,0.8,0.6666666666666667,0.8095238095238094,8.0,0.5,0.0,0.04236566384584817,5.0,2542,torgo_007114,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is
False,rejected_low_confidence,innocent,innocent,innocence,0.7191647289991198,2.0,0.8235294117647058,0.7777777777777778,0.7767857142857143,19.0,0.5,0.0,0.7191647289991198,1.0,2542,torgo_007114,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is
False,rejected_low_confidence,innocent,innocent,innocence,0.6991647289991197,2.0,0.8235294117647058,0.7777777777777778,0.7767857142857143,19.0,0.0,0.0,0.6991647289991197,1.0,2542,torgo_007114,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is
