audio_path,file_name,file_stem,extension,speaker,condition,gender,session,valid_audio,audio_error,sample_rate,channels,frames,duration,silent_audio,too_short_or_long,clipping_ratio,audio_hash,transcript_path,has_transcript,transcript,transcript_length,word_count,duplicate_audio,usable
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0333.wav,0333.wav,0333,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,21600.0,1.35,False,False,0.0,c85530c918c5bb2def3543f233f1804c9cadb8ec465dc87fc7d2cad217ab2f9e,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0334.wav,0334.wav,0334,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,50400.0,3.15,False,False,0.0,372c083512a7b3b38bd55081ed3d430684f9f9737de42abb138a708564a0aa4a,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0335.wav,0335.wav,0335,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,16800.0,1.05,False,False,0.0,f84ac315e3ae4150b959db2ca76f734d16aebd3d91445c9b5601b4c9906f012e,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0336.wav,0336.wav,0336,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,21600.0,1.35,False,False,0.0,32dc3b21de685ac97fbd107d76d6d3a7d97fc0f52cb4385cd94cd3b80e2e4aba,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0337.wav,0337.wav,0337,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,19200.0,1.2,False,False,0.0,4963f1f2aaae768910281e038d6af62a70401eecfd6a6bc32a790e07704ec4d7,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0338.wav,0338.wav,0338,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,19200.0,1.2,False,False,0.0,74a5ce42df846935230808a27e8d123d90b2d3660e5745b9c9669941d2d4c92f,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0339.wav,0339.wav,0339,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,48000.0,3.0,False,False,0.0,ea8039aa0bc22c1a319777bc2624648858bd3c5b827c3867353bfcaf2d0545f3,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0340.wav,0340.wav,0340,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,14400.0,0.9,False,False,0.0,f160c0f9449e93e7869181fa80247d042336489e4c44fb93c41e536241271b7f,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0341.wav,0341.wav,0341,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,19200.0,1.2,False,False,0.0,698dbfbb092d9d0e3e1c98ae36d63afd834566afa785fa71754407493793f7d1,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0342.wav,0342.wav,0342,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,16800.0,1.05,False,False,0.0,b3e953fad6ed3008deb4b46b56bc418f8511bd22d2d62cf9e3c615dbd72f9d50,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0343.wav,0343.wav,0343,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,9600.0,0.6,False,False,0.0,23e24987a66f00fb1eb78db9f4983f00ee010e2e83e1c92a47f47495618a2532,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0344.wav,0344.wav,0344,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,60000.0,3.75,False,False,0.0,e02a81bbc852da8b87e5dfcc8023706ecbe7a8fa0c995d6ea2491ced0019b5e5,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0345.wav,0345.wav,0345,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,24000.0,1.5,False,False,0.0,7e067d38eb128fcbeb2e53059a62cbeef4554d67653b0d910babb235f7dd2832,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0346.wav,0346.wav,0346,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,21600.0,1.35,False,False,0.0,461ca182e3275323fa8fb82ce03433f2eaf7f44aa7c1f0e8c0d10e9215ee86cc,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0347.wav,0347.wav,0347,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,26400.0,1.65,False,False,0.0,cae9adc78845686b65ce41d4949b2fea02d4654381973c7faf8b3a7d3c680124,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0348.wav,0348.wav,0348,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,72000.0,4.5,False,False,0.0,14e88d6678a11828a25ce0bd1a357e7a032efdfba2690fc69426a8324d230a95,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0349.wav,0349.wav,0349,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,48000.0,3.0,False,False,0.0,a6a1858557f8cdc1d1c5ed6c27808ba12ad991ed7c9b3b22590ad1428140edc4,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0350.wav,0350.wav,0350,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,7200.0,0.45,False,False,0.0,a7105c315520f11d40bab4e2184bf9229b253786cd1d25093e40551c0ea09b90,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0351.wav,0351.wav,0351,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,19200.0,1.2,False,False,0.0,1516067b0116833bba7b14ebb7b182520d211147c33801b3d09b0c72a6434e08,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0352.wav,0352.wav,0352,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,16800.0,1.05,False,False,0.0,062b1cc608e182845ccf9c536c0301f91b1adf8e9bd2fd587455f4577a1c114e,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0353.wav,0353.wav,0353,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,48000.0,3.0,False,False,0.0,aa22b4ac14414ee2ba6f8fa41172f438a846e1275303b71b3a02770e0b734c67,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0354.wav,0354.wav,0354,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,38400.0,2.4,False,False,0.0,eeaf44882cf34297a66be34b38d57f357738f7fd1d220a3f2bf6c56c62066d63,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0355.wav,0355.wav,0355,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,16800.0,1.05,False,False,0.0,eee939d8da9ad83cfb619e1f56b632cf2d9389e7d669f9d096ed3ae2cfddb096,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0356.wav,0356.wav,0356,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,31200.0,1.95,False,False,0.0,34144e697df56cf8635275d030008ce17cdc62423d2a470160320bd0c2a98ec8,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0357.wav,0357.wav,0357,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,16800.0,1.05,False,False,0.0,282e05a97f33dda86cf18ff5f6cc106ffb34bd7b7c14601527a0b74ca7b65ed9,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0358.wav,0358.wav,0358,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,19200.0,1.2,False,False,0.0,9c21a61edc01f49762459f7a3e6bf5ad6c6c5c97faee0d4fbe717262535b5743,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0359.wav,0359.wav,0359,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,24000.0,1.5,False,False,0.0,c93c529ad63d3d0f881f97d00526dcba0fae6b71720a9953771e2844055bd804,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0360.wav,0360.wav,0360,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,31200.0,1.95,False,False,0.0,61e18c9319f5d3d963739469614f120b1a1cdc3d33c028c9868786e9d7ba5842,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0361.wav,0361.wav,0361,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,21600.0,1.35,False,False,0.0,652a951bdca6f624b92ccb94c6feb49e52d7495f69268221c46a3a05b6f9a28e,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0362.wav,0362.wav,0362,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,21600.0,1.35,False,False,0.0,28edefa72e3ac1317f65eb443fdf1f60eee7eb6b833c9a846d0db0af0ac5d30f,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0363.wav,0363.wav,0363,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,50400.0,3.15,False,False,0.0,18a4294fde42c1de56a881ac34c1665209413237da73e37fca293117c98a1e5c,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0364.wav,0364.wav,0364,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,19200.0,1.2,False,False,0.0,bb5f445addd54d3482df63e4be0f37428710c5d53941d699dce571ba25da287d,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0365.wav,0365.wav,0365,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,19200.0,1.2,False,False,0.0,d72aea2a7aea3abbd56a42e0064535f9b02c6d33fc4f9b114cb9f47804c1f33a,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0366.wav,0366.wav,0366,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,14400.0,0.9,False,False,0.0,fcf0357902a80318e4c1ff6aaf31f997afe635aa047bd4e493a4271198287c18,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0367.wav,0367.wav,0367,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,24000.0,1.5,False,False,0.0,ebb57acd2e70e62e0a86db5186f4b85141db8859f48b85be61e5b3d2d0cb5ffa,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0368.wav,0368.wav,0368,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,16800.0,1.05,False,False,0.0,3f8a24085c07d5f86759553f55f34b12fc4979caec7b7385f3d4d6f62be94a6a,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0369.wav,0369.wav,0369,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,12000.0,0.75,False,False,0.0,9466faa508b879e012e1a993ca901101d61a0bc2f8c2dc45e749042fe2474b67,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0370.wav,0370.wav,0370,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,21600.0,1.35,False,False,0.0,ee70a0cdc4626f594a49fe3be15bc3659d7a966519c840f25d8847b1614961e2,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0371.wav,0371.wav,0371,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,21600.0,1.35,False,False,0.0,a2a992a022fce24c54b236ea9d5307bf501378f472b80c08c558ef6ef9226d6b,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0372.wav,0372.wav,0372,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,14400.0,0.9,False,False,0.0,55d143ad985640445fd26076f40104a9f824b4823ec36420854503095cc0ad38,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0373.wav,0373.wav,0373,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,52800.0,3.3,False,False,0.0,55b4b9f15598e161ccc8afdfa78ebc421d6282280546aadc04eb31417d5f94e0,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0374.wav,0374.wav,0374,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,21600.0,1.35,False,False,0.0,6a19b7f15c7f2f3bb29e5d00426d0edbd6f53f82326dd79776092b5e449b3941,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0375.wav,0375.wav,0375,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,33600.0,2.1,False,False,0.0,2e9e7f6ed98cd4a18f78ca03b07815694e84d60716bd0d3c2f87e2ca337408f7,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0376.wav,0376.wav,0376,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,62400.0,3.9,False,False,0.0,bb3cbe36dcf1c1b799488158bd7eefab938ea7d231e317c46ed7d5643c580cd9,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0377.wav,0377.wav,0377,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,50400.0,3.15,False,False,0.0,f60125c46eee368cedd9c94cf256bd6b6a8d8577d765538ed66fffaffc6cbcd5,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0378.wav,0378.wav,0378,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,14400.0,0.9,False,False,0.0,5fd08866cb412b4085605d083340f95855ee0c1365ef509e37c418ccdb17c1b0,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0379.wav,0379.wav,0379,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,16800.0,1.05,False,False,0.0,2f5f7e7f4e5e582698127f2ea281ffa75c3c72c168cb2fe4cf13ef4b051bca9f,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0380.wav,0380.wav,0380,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,19200.0,1.2,False,False,0.0,077c0ad92bd857e1ff8fde96dc5fa077821691df329d056c9b5144325c115440,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0381.wav,0381.wav,0381,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,55200.0,3.45,False,False,0.0,baee3272a554d3be73feeafcaaf8473e51f2e967cb3ceba4c233316286a8f62e,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0382.wav,0382.wav,0382,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,16800.0,1.05,False,False,0.0,16b2ac25cc95ad1ed3ce21382084dd8e4bc0cb425ee04c19c30becb95cbe41b7,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0383.wav,0383.wav,0383,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,19200.0,1.2,False,False,0.0,98845467ffcdf1aba7473c764e8ff1dfb562b2c53b1b36f594ce81adf9afcd50,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0384.wav,0384.wav,0384,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,16800.0,1.05,False,False,0.0,ea48de8bee86b52def29bf15ded3310d05f2d6ec2bcafb9c1cffd188de500680,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0385.wav,0385.wav,0385,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,64800.0,4.05,False,False,0.0,df03b80ab196b31b6c9dc290df71598e62ec1d4ff7168ce354ae933261958ffb,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0386.wav,0386.wav,0386,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,21600.0,1.35,False,False,0.0,dedc7f2256e14dc11120c356b0f8e42da62b71ee2eea4b1cdda0293b14aa1d2d,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0387.wav,0387.wav,0387,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,16800.0,1.05,False,False,0.0,971167f32fdc732d3c7011d308f86387b110708595505bb8467c4526417215ff,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0388.wav,0388.wav,0388,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,14400.0,0.9,False,False,0.0,b4950196b85c6b7cb925a7410db1a28f776a68b4b4cf7dd08ced91fb7931dfd3,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0389.wav,0389.wav,0389,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,12000.0,0.75,False,False,0.0,18651665c6875c0d005017487e126386b162b2c6c960cc8406495ebcddcd25a9,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0390.wav,0390.wav,0390,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,38400.0,2.4,False,False,0.0,8e7c1a06956a5d2b9600f20c0124f0d1e8a633b98c3ca1540fb9fb9820d05cef,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0391.wav,0391.wav,0391,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,16800.0,1.05,False,False,0.0,41b30ab6e1cea0e336a09391ae386ab3514346b64b8ff83ecae9197c40fb8608,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0392.wav,0392.wav,0392,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,24000.0,1.5,False,False,0.0,6c3fac29caf05af0d16cd2d0291661b63340067a5d2d920902654866ddcd3976,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0393.wav,0393.wav,0393,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,16800.0,1.05,False,False,0.0,8dcf257c736702347a0a87e396d4c016d8d5f445230317ae8e19995ffb64c547,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0394.wav,0394.wav,0394,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,14400.0,0.9,False,False,0.0,24ed571e9a86612a97aa18ee15f1aa0c9811b3b8eca26c43e0b8cdb50876d58b,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0395.wav,0395.wav,0395,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,19200.0,1.2,False,False,0.0,dce531b903c358d7834580b6c6ae54196e899c2a677e0cbfdbe6ede91843b258,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0396.wav,0396.wav,0396,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,19200.0,1.2,False,False,0.0,c7e39f60f430bff9dcc136a1b3a1a7214972740d53d374d0aa3fd5f7df382c27,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0397.wav,0397.wav,0397,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,24000.0,1.5,False,False,0.0,dd8436eaba92b3703147282bfbcd8dd124b3626fe710cf31d23d4ee504945e4c,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0398.wav,0398.wav,0398,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,14400.0,0.9,False,False,0.0,9e3457da3bc3d424f9b95d1cc9ca0d8ec7774e183fb6e647f027ec1415920564,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0399.wav,0399.wav,0399,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,19200.0,1.2,False,False,0.0,dbdbe4c2ca986c56be067eebf0636ebc9546bbb305f16d8a4285d79c2b556570,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0400.wav,0400.wav,0400,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,16800.0,1.05,False,False,0.0,a69d13dbf6439e17e2b92cbdd248ee8e29c2e4d37e8fb22bffcf87e9a6690c18,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0401.wav,0401.wav,0401,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,16800.0,1.05,False,False,0.0,bddf5f8e4f0143bba3ecaf1560cd89ede0ef31ba8570a9f425f1df482dc203a7,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0402.wav,0402.wav,0402,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,14400.0,0.9,False,False,0.0,ff035b276f263a4e5afb0891f0e8f9809ef06bfe464784fdc051f9f077a3c0a8,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0403.wav,0403.wav,0403,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,16800.0,1.05,False,False,0.0,d2d485e8a95d2d205f3f1e279fc2feab45216b75c4fa0a161029a3b3a05ba3ec,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0404.wav,0404.wav,0404,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,14400.0,0.9,False,False,0.0,6b62f7342ad882caf748ebf49dc0405ebe3ebb815f052ad37ffd4fdf5f280857,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0405.wav,0405.wav,0405,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,14400.0,0.9,False,False,0.0,113ddb20c7252c02177dbc7e210e3ef3d3a9053165c883aa78943b8cee5c1879,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0406.wav,0406.wav,0406,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,16800.0,1.05,False,False,0.0,abe040e82bba7ee6456e96945ea6ccccec26ee4e4a7599f18dbd1d99bb716278,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0407.wav,0407.wav,0407,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,16800.0,1.05,False,False,0.0,a49a16484df25d32ca74ccfba2ba7185e35653a93d0683ee62398178d0534e73,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0408.wav,0408.wav,0408,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,19200.0,1.2,False,False,0.0,2a9ab6198158ba1fe04175e1c625aa608e012ce010bc2b455a4036ace8c18c61,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0409.wav,0409.wav,0409,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,33600.0,2.1,False,False,0.0,e38b55470a93799ba9aeb0567e5ad546bbdfc496e33d9590297a7d2ce9639789,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0410.wav,0410.wav,0410,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,55200.0,3.45,False,False,0.0,7c7424a1ad5b85a9fb5400a485db45908ea0f94562362f9acffe19f2d7f2a92d,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0411.wav,0411.wav,0411,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,16800.0,1.05,False,False,0.0,b6e2b4fe75662452b27055705b2816343f898b0f08b4d2c0270d063dead155a0,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0412.wav,0412.wav,0412,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,14400.0,0.9,False,False,0.0,8b901f1b2064a903ac43c1f57b0fe597ebac7eec79c87df50422b4689506a6f8,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0413.wav,0413.wav,0413,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,60000.0,3.75,False,False,0.0,b4c51fb4b199f48ddee252d9859f9a93ad6855da330c483e1ae9cb5c7e383608,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0414.wav,0414.wav,0414,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,194400.0,12.15,False,False,0.0,4ff68ea6b4fefc196af23e14068fbab5f7258965f4c6452c60e6dd7f96c29745,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0415.wav,0415.wav,0415,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,48000.0,3.0,False,False,0.0,bde3ef2e457bde0b36407d02711c7542f6b40053d37f2c7cd4142b8a39012041,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0416.wav,0416.wav,0416,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,16800.0,1.05,False,False,0.0,60908d73cd1cce4fbd3bf5cc0fc40aa40a8fb27b84d0d2d67c49ed914d474c5c,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0417.wav,0417.wav,0417,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,16800.0,1.05,False,False,0.0,80d1c8e81dd2b0b48dbe845eb5d535af7d0ff2744ef696c9f504f36ad24037ce,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0418.wav,0418.wav,0418,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,16800.0,1.05,False,False,0.0,82ffe0fa2cc2c1099c29a69f6ea43ede9e1f911a69de5a15c5585b9c1ca64f4e,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0419.wav,0419.wav,0419,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,19200.0,1.2,False,False,0.0,02e0caa75f5ad16c2a837d910131c1498785b523690e369cf6534cdf52cb7f1f,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0420.wav,0420.wav,0420,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,16800.0,1.05,False,False,0.0,e2f8805d05e80966779fd05f91e15d969da5b89b8213c76a61b25c1434b9115d,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\F\F03\Session2\wav_arrayMic\0421.wav,0421.wav,0421,.wav,F03,dysarthric,female,Session2,True,,16000.0,1.0,28800.0,1.8,False,False,0.0,bcff0db4096571d74e7abf19f0f067f86c1495b276a478c7f03b3067087f1e86,,False,,0,0,False,False
